溫莎城堡社區,206776.2381,2677532.685
文曲里,209796.2146,2691431.479
塭寮橋,208021.8393,2696400.026
翁子,223297.5028,2683976.839
文光國小,205045.9611,2679941.521
文昌沙田路口,203739.0904,2671829.384
文昌祠,211732.2489,2693533.976
文山國小(忠勇路),210936.8986,2671645.776
文山國小(向上路),210825.3318,2671464.18
文華高中(文心路),215384.1665,2674008.406
文華高中(寧夏路),215391.5674,2673918.126
文昌國小(興安路),218691.5367,2673588.559
尾社,233181.4854,2681475.283
衛道新世界,217507.4682,2673133.259
味全工廠,218846.6403,2658899.752
瓦瑤,216810.5106,2665868.284
瓦窯,228121.721,2677637.317
華盛頓中學,224010.3395,2672618.004
萬應宮,214676.9931,2661245.706
萬仙萬華街口,228769.2035,2685077.199
萬壽棒球場(東興路),214737.1584,2671181.44
萬壽棒球場(大墩路),214402.7958,2671370.882
萬和國中,213491.7805,2670012.978
萬和社區,222017.3244,2672018.932
王田,208176.2889,2667652.154
望寮,218848.5293,2682568.741
王家厝,224137.2632,2684229.678
望高寮,207161.0033,2671114.176
王厝,218327.8778,2659905.055
萬豐,219161.3113,2657994.899
萬安,215677.75,2667096.419
外水尾,211162.0466,2692447.814
外埔自來水廠,215352.4774,2691768.943
外埔老人文康中心,214636.0224,2691891.331
外埔郵局,215063.7473,2691557.45
外埔區公所,214949.7618,2691847.502
外埔國中,214415.6701,2691916.362
外埔,214856.5645,2691779.251
外和平,237580.0043,2674208.843
葳格高級中學,220759.7195,2675017.607
西南屯,212924.9904,2670731.373
漢聲電臺,219142.6928,2669793.469
內觀中心,229560.0236,2680305.194
村內入口,203731.2823,2674895.497
台中精機,208998.9944,2675241.817
衛道中學,217047.9615,2675379.469
榮總北院,209934.321,2676035.542
味丹公司,204522.5702,2680602.397
環球大樓,202597.3074,2685416.394
統一企業,210290.1903,2673407.415
環隆科技,209352.8058,2673122.994
統聯轉運站,211502.2976,2675036.682
慈明高中(光德路),222023.9037,2666933.819
慈明高中,222023.9037,2666933.819
慈濟靜思堂(五權路),205511.6292,2685787.644
慈濟靜思堂(文心南五路),214024.8242,2669693.983
慈濟靜思堂(海濱路),205451.6787,2685836.122
慈濟功德會站,197716.232,2660600.715
慈濟醫院,221654.1175,2676722.137
慈濟中醫院,221538.7249,2676520.229
慈濟中醫院區,221498.4334,2676423.532
土牛(和盛街),231281.3569,2683733.337
土牛(豐勢路),231325.4807,2683853.223
東新國中,232397.2377,2684130.058
童綜合醫院(沙鹿院區),205446.4379,2681943.904
童綜合醫院(梧棲院區),203612.4357,2682517.183
東寶國小,217918.6464,2679001.657
東山樂園,225936.1507,2677111.833
東興國小,214754.2656,2672192.151
屯區藝文中心(大興路),223082.4794,2672386.785
屯區藝文中心,223082.3077,2672387.339
土庫停車場(國美館),215165.0055,2670679.016
土庫,215023.0341,2669979.232
土地公廟(安眉路),220816.6038,2691568.526
土地公廟,218743.8092,2679471.234
土地廟,212954.474,2678855.101
土地公崁,226877.283,2666445.91
塗城中興路口,218853.0751,2665117.223
塗城龍城街口,219620.8087,2664884.211
土城口,228421.7787,2682147.789
土城部子路口,217919.547,2693244.095
塗城市場,219023.343,2665149.413
土城東路,220957.4152,2692187.347
土城,220033.6994,2693254.506
土場,245426.8188,2673756.614
種苗繁殖場,230032.8085,2680531.228
真耶穌教會,219083.4498,2675363.413
臺中火車站(東站),218116.9789,2670119.674
頭張(臨江路),211946.5473,2699839.785
頭張路土地公廟,219055.3523,2676545.474
頭張公園,219397.5271,2676606.656
頭張(中清路),214690.9802,2677874.06
頭張(昌平路),218540.0764,2674617.662
遊客中心,250824.2955,2683386.964
觀光果園,224907.294,2677111.067
頭家厝,219771.0568,2676695.233
頭汴國小,224641.3568,2668682.648
頭嵙口,229706.7741,2677104.504
頭汴坑,224493.758,2668847.708
頭汴角,233627.6061,2678569.101
大遠百,213925.0848,2673041.885
統一化學,220298.3552,2664687.422
同仁堂互動館,225797.315,2674822.48
桐林里,221480.0186,2663727.429
桐林國小,223093.5902,2662369.764
桐林,223420.9847,2661905.887
東峰國中,218081.4577,2669054
同德家商,218606.9053,2655284.542
同安南北巷口,210266.5538,2669380.544
銅安厝,213793.5555,2701606.993
東光公司,209851.3023,2670176.567
收費站,231954.4646,2689395.204
菸葉廠,218445.3055,2668119.673
菸廠,220579.8818,2681287.847
老虎城2,213262.3842,2673386.401
老虎城,213364.9886,2673321.525
老虎城,213381.4576,2673324.473
鐵砧山(中山路),213259.1998,2695070.621
鐵砧山(長生路),214828.0744,2693499.112
鐵線橋頭,241809.9973,2675740.438
鐵山腳公園,213664.3603,2693432.841
鐵山國小,215123.0328,2693658.641
天圓彌勒院,229876.0847,2668102.826
田仔內,200095.4585,2677231.527
田中央(中山路),214979.022,2692286.312
田中央(東蘭路),231594.94,2685556.673
田中村,202302.6639,2676237.347
田中社區,202336.4138,2676546.237
田心仔(清真寺),214291.7252,2670239.561
田心,209321.5929,2698503.888
天下一家社區,211481.3184,2692159.863
天祥東光路口,219616.9459,2672797.451
田尾厝,201437.1659,2675371.195
天母櫻城,205689.2743,2676520.539
天畝社區,218395.706,2679277.193
田螺湖,227899.7778,2677540.569
天輪新村,243011.9373,2674460.857
天輪,242775.6805,2674802.97
田寮,206745.4594,2693441.29
天冷,235814.5855,2672857.021
天寬聖宮,230096.1561,2683765.632
天津路商圈,216691.0679,2673958.03
天公廟(東門路),219118.6743,2669141.121
天公廟(東門路),219132.6784,2669158.835
天寶彌勒佛院,220318.6966,2677460.81
東大附中,210004.5403,2675424.546
第三市場,217835.9217,2669789.715
大甲溪南岸,209525.0518,2689414.529
財政部印刷廠,219127.1184,2664650.96
東海路思義教堂,209366.6329,2674928.108
永豐棧酒店,215006.0111,2672633.613
電信局,216884.0689,2683074.906
電信局前,230478.9469,2683099.483
特二號中山路口,221876.5318,2671635.57
教師新村,213617.7061,2673601.263
桃園,243314.5213,2692333.143
潭子區公所,220057.273,2678255.78
潭子勝利運動公園,219625.251,2678249.943
潭子火車站(東站),220197.9162,2678477.763
潭子火車站,220078.6182,2678599.619
潭子國小,220045.8615,2678864.828
潭雅神綠園道(大豐路),218960.6984,2680788.486
潭雅神綠園道(承德路),219038.3002,2680839.705
潭雅神綠園道(大豐路),218960.6984,2680788.486
潭秀里,220181.611,2679564.05
潭秀國中,219519.5177,2679015.466
潭興福潭路口,220530.2543,2678371.08
潭興南陽祠,220572.744,2678091.897
匠澤公司,208442.3601,2673933.231
太原軍功路口,220973.4097,2673237.806
太原火車站,219525.0827,2673152.334
太原六號橋(太原路),222259.1374,2672880.653
太原六號橋,222330.4621,2672980.19
太原二號橋,220147.1835,2673292.266
台影文化城,221028.7903,2663588.17
泰興里,228585.6529,2686627.559
泰興社區,219426.3202,2664937.344
寶島時代村(中正路),218187.9634,2653693.121
台糖火車站,192748.3447,2660728.282
臺灣乳品加工廠,208953.8434,2674654.405
臺農天馬牧場,211490.018,2691554.788
臺灣日報,216057.6187,2674204.843
合作金庫,217520.8127,2670382.553
合作金庫,217515.2857,2670352.204
臺灣大道中華路口,217139.312,2671088.531
臺灣大道玉門路口,210397.2464,2675528.59
臺灣大道原子街口,216933.5166,2671308.848
臺灣大道文心路口,214442.642,2673033.269
臺灣大道民權路口,216354.2305,2671838.192
臺灣大道港埠路口,202725.0938,2682881.176
臺灣大道北勢路口,206743.5622,2680572.257
臺灣大道中山路口,205438.8015,2681743.796
臺銀中港分行,202929.346,2683883.535
台糖公營學苑,208430.2204,2675445.371
太順育德路口,221833.7562,2672615.244
太順太和路口,222136.6811,2672637.255
大新公司,209521.8951,2674444.008
台電大里服務所,217659.9892,2665713.719
台電東山所,223038.6908,2674664.088
台電大雅服務所,215333.1449,2679441.836
臺電前,251858.0448,2678128.96
台灣薄膜,209543.4933,2672785.653
太平中平路口,221179.2807,2668831.598
太平里,215419.3606,2689824.496
太平游泳池,221359.8135,2668372.12
太平國中,222997.9251,2671563.699
中油太平站,220588.731,2669120.48
太平農會,221012.2881,2668876.405
太平國小,221261.8808,2669256.659
太平區農會(興隆路),222598.9631,2667509.997
太平運動場,221690.8816,2669548.956
太平橋前,220107.4699,2669438.914
太平分局,222808.8172,2670721.064
泰聯公司,213284.0881,2680885.854
太和太順路口,222045.3533,2672681.72
臺豐社區,219539.1832,2682631.919
臺中酒廠(復興路),217699.8305,2669911.813
臺中酒廠(工業區二十八路),209119.9742,2673289.236
榮總/東海大學,209725.1941,2675335.098
臺中榮總(東大路),209637.5472,2675382.749
臺中榮總(臺灣大道),209826.4326,2675351.092
臺中車站(臺灣大道),217933.4239,2670345.132
臺中特殊教育學校,213751.6191,2671802.352
臺中火車站(臺灣大道),217949.5998,2670325.171
臺中火車站(東站),218116.3616,2670098.194
臺中火車站,217934.3391,2670345.352
臺中監獄,209327.599,2670809.788
臺中州廳,217317.0595,2670450.247
臺中港郵局,203030.7621,2684109.534
中港分處,200715.33,2681378.44
臺中港北堤,203276.925,2687037.783
臺中公園(自由路),217919.8262,2670832.722
臺中公園(公園路),217736.6918,2670987.156
臺中公園(自由路),218052.715,2670921.654
臺中公園(雙十路),218103.4159,2671006.782
臺中公園(三民路),217707.0432,2671147.037
臺中區監理所(華南路),206507.3251,2672347.172
臺中區監理所(遊園路),206520.3803,2672329.522
臺中都會公園一站,209171.6811,2677668.465
臺中都會公園,209278.351,2677919.013
臺中高工(高工路),215654.9386,2667598.844
臺中高工(工學六街),215487.8704,2667985.32
臺中高工(復興路),215201.4159,2668039.177
臺中醫院,217122.6317,2670673.586
高等法院臺中分院,216292.4557,2669280.508
臺中港旅客服務中心,201455.2299,2683912.167
臺中港港務大樓,201667.8693,2683440.732
臺中高爾夫球場,210887.5647,2679210.591
臺中女中,217276.1401,2670117.816
潭子加工區,220106.9934,2679195.072
兒童藝術館(勝利二路),218262.715,2666166.56
兒童藝術館(中興路),218270.9313,2666135.413
地方法院,217058.1498,2669906.342
港區藝術中心(中社路),205227.9309,2685038.289
市警局,214180.559,2672764.471
市政府,214353.9682,2673108.695
臺中市政府,214238.0376,2673174.176
臺中市議會,213844.4715,2672589.448
八0三醫院中清分院,216700.7784,2673114.821
臺中國際機場,209281.0958,2683153.755
興大附農(建成路),218095.7101,2669427.087
興大附農(臺中路),217920.4189,2669173.714
臺中二中(梅川東路),216909.2719,2672110.211
臺中二中,217210.0527,2671947.242
臺中一中,218230.2954,2671619.209
臺中國小,217966.3613,2669490.062
臺中捐血中心,210619.6096,2675493.847
泰昌里,233409.8487,2682836.921
泰安服務區,221130.2307,2691323.857
泰安派出所,224777.0025,2690927.078
泰安國小,224491.0819,2691172.296
泰安,224508.3475,2690803.05
大發鑄造,221947.9602,2681093.251
省議會,219173.4795,2661177.048
臺中家商,217849.3614,2669980.176
農試所宿舍,219078.3363,2656972.727
農試所,219158.8479,2658305.682
四箴國中,206889.6339,2674897.305
聯強國際,209714.5267,2672800.083
曉明女中(中清路),216765.8426,2673706.264
體育館前,203767.6346,2682464.621
臺灣體大游泳池,218108.5901,2671320.343
臺灣體大體育場,218335.5795,2671893.416
南四張犁,218099.7314,2676009.607
南區公所,215772.3065,2668021.367
南大雅,214371.7044,2679097.195
社口國小,217969.4893,2682276.986
松仔腳,209752.5741,2695093.047
松竹修齊街口,218908.1414,2675339.984
松竹松義街口,219309.263,2675330.805
松竹四平路口,217207.268,2675599.607
松竹梅川東路口,217724.3292,2675212.343
松竹舊社巷口,220182.0609,2675231.782
松竹旱溪西路口,220574.2481,2675238.717
松竹崇德路口,218071.9523,2675176.265
松竹昌平路口,218470.8708,2675239.056
松竹寺,218756.1592,2675307.219
松竹市場,219615.3319,2675408.332
松鶴酒莊,219166.7427,2689586.005
松鶴,247878.0821,2674887.345
宋厝,217791.6437,2685114.812
松竹國小,218462.9225,2675049.883
廣三SOGO(美村路),215655.825,2672198.069
四張犁農村公園,217675.4979,2676568.607
四張犁圖書館,217545.1323,2676739.604
四張犁國小,217326.4055,2676467.515
四張犁(后庄路),217690.394,2676373.429
四張犁(昌平路),217721.7621,2676363.058
四育國中,215984.4713,2669106.586
司普公司,216504.5643,2690345.745
四平松竹路口,217165.4061,2675611.06
四平水湳路口,217591.9462,2676148.274
新平永平路口,221216.0832,2669629.98
新平溪洲路口,221003.2253,2670740.449
新平仁和街口,221075.0644,2670258.221
新平國小,221346.5925,2672005.648
興農牛莊,224760.9985,2683950.454
四民頂街(四平路),217719.0849,2676615.467
四民頂街(昌平路),217792.1151,2676609.874
四民市場,217753.507,2676326.216
四民衛生所,217565.5476,2676422.001
四塊寮,212996.6054,2698679.591
四塊厝(高美路),206120.5351,2687376.841
四角竹圍,220952.5306,2673064.893
四維國小,219212.2917,2673963.201
協和國小,211390.3182,2673916.614
四德厝,216002.5664,2661733.9
四德北路85巷,215953.7984,2662414.785
四德國小,216256.0965,2661812.364
四德,215850.6801,2661702.687
西寶里,216714.9867,2678960.631
樹仔腳,213912.8635,2667255.496
樹義里,215017.5825,2667870.442
樹義國小,215203.4919,2667544.559
樹孝太順路口,221576.6144,2672590.726
樹孝育才路口,221535.5323,2672322.57
樹王福德路口,216092.3209,2667143.604
樹王里,216249.7125,2667025.724
樹王,215922.7527,2665780.448
樹仁育仁路口,219187.4397,2662133.118
順中站,210984.1188,2693900.963
順豐窯,226050.9116,2674882.225
水源豐原大道口,223389.5384,2683389.576
水源豐東路口,223009.8788,2683352.411
水源地,223972.4932,2683356.922
稅務新村,218255.124,2673104.621
水尾橋,211312.7195,2692699.477
水尾,227192.2604,2689915.428
水頭,229265.5826,2679879.784
水湳市場(中清路),216385.6226,2674727.475
水湳市場(大鵬路),216295.8684,2674796.907
水湳,216479.0874,2674593.91
水美里,213083.0181,2691795.187
水美公園,212702.3128,2691930.201
水柳,209087.7765,2696649.743
水裡社公園,205663.3861,2677111.931
水臨橋,211874.1273,2676735.798
水堀頭,212063.8762,2675510.923
水景頭,220644.6336,2674111.014
水景里,220369.2219,2673923.124
水井前,222436.8919,2666329.76
水井,226965.604,2679170.649
水簡頭,233636.1047,2674484.063
水汴頭,210281.2878,2691315.586
水壩頭,228109.9236,2667769.083
順天國小,211180.7637,2693091.136
水源圓環東路口,222801.3538,2683320.249
樹德育賢路口,220790.9064,2672492.752
樹德育才路口,220754.6624,2672351.052
樹德廣三街口,220691.9604,2672083.386
爽文東榮路口,216940.814,2667139.205
爽文東明路口,216934.0164,2667438.66
爽文德芳路口,216915.4629,2666320.677
爽文大里路口,216912.8796,2665908.224
爽文公園,216950.6817,2666734.248
雙十興進路口,218469.7974,2672248.407
雙十國中,218589.0031,2671914.414
雙崎,240751.0368,2687342.562
雙連坪,227553.1442,2677151.602
秀泰廣場,218741.0767,2670579.222
秀泰影城,218500.6814,2670568.346
首園,204762.8302,2685328.062
受奉宮,228108.9825,2678381.398
市子尾,204344.5845,2664437.927
市仔尾,204409.688,2664383.45
市政黎明路口,212864.1436,2672924.044
市政惠文路口,213745.155,2672376.393
市政北七朝富路口,213247.9651,2673504.312
十文溪,250014.7299,2676958.763
旭光高中,218957.538,2652775.392
石頭厝,212202.9359,2699636.042
食水嵙,229235.4251,2682380.591
食水井,231299.7766,2674749.755
石橋頭前,236141.1578,2681580.505
石排,229974.9549,2688092.988
新民高中活動中心,225492.459,2674892.959
新民高中(三民路),218344.2049,2672422.196
新民高中(健行路),218230.3121,2672664.369
新民高中(崇德路),218001.5119,2672733.183
新光國中,220439.8066,2672684.966
溪南國中,213671.74,2662984.457
新光/遠百,213760.9601,2673434.585
新光三越,213848.3957,2673433.723
新光國小2,220061.2505,2672718.318
新光國小,220185.7875,2672696.571
石螺潭,213646.8723,2662123.215
十九甲健康公園,218999.5127,2666113.987
十甲宜昌路口,220842.4985,2671039.597
十甲旺市場,219440.5519,2671383.761
石角口,232910.1704,2682523.71
石角,234780.2316,2681656.104
十甲東路口,220319.0258,2671048.653
十甲東振興路口,219929.6714,2669439.558
十甲東東富街口,219816.1327,2669287.916
十甲,211359.5734,2700306.558
士林村,242628.0853,2693191.925
石岡國小,227055.1763,2685683.583
石岡區公所,227740.5594,2685488.008
石岡水壩,226320.0073,2685844.167
石岡壩,226412.9872,2686504.98
石岡,227294.6432,2685666.473
石角國小,234921.2071,2681485.176
石城國小,228871.4499,2686645.847
十股林,232182.339,2673411.645
石岡國中,229386.7785,2684701.53
石城橋頭,229467.3175,2686621.711
石城,229254.8864,2686789.81
世斌公園,211367.3233,2675288.342
石壁坑口,229799.6951,2688476.994
西苑高中,213445.4013,2675706.249
社皮鐵路巷,219769.3059,2682688.352
神圳國中,215337.1134,2683928.968
神洲路796巷口,218096.903,2685143.272
神洲路716巷口,218447.1628,2685205.649
神洲路506巷口,219308.9865,2685399.456
神洲,218937.6683,2684457.982
深水,203827.8554,2675317.263
神木,228547.9702,2684002.687
神林大林路口,215060.7415,2682699.516
聖賢宮(四德路),219144.6251,2662287.618
聖賢宮(四德路),219066.0794,2662349.121
聖賢宮(林森路),219066.0794,2662349.121
聖壽宮,223978.1337,2675375.388
聖母堂停車場,227918.2999,2674857.051
昇和醫院,211318.8061,2693697.692
神岡(神林路),215378.8139,2683500.806
神岡圖書館,215566.6527,2683746.773
神岡圖書館,215566.6527,2683746.773
神岡國中,217653.0505,2682449.593
神岡區公所,215619.8213,2683605.767
神岡農會,215332.9761,2683690.638
神岡,215405.9986,2683530.865
社南廟,217745.2469,2682311.828
社南,217371.1938,2681496.772
社寮角,228853.8003,2685229.134
社口,206164.3895,2684821.601
社腳,204666.7695,2669767.398
沙田自由路口,204026.6881,2671041.886
沙田中華路口,203618.9236,2674370.782
沙田天仁街口,204998.8673,2679792.042
沙田太平路口,204584.6755,2679095.614
沙田光華路口,205143.9171,2680244.738
沙田路918巷口,204627.4127,2670015.719
山陽一站,203501.4412,2673804.22
山仔頂,205733.3942,2668757.416
上莊頭,202753.8132,2674730.7
山陽,203545.9324,2673270.909
山皮,214395.9144,2683667.712
山隆加油站,204960.6861,2678610.976
山腳巷,218778.8051,2659323.516
山腳,219130.8216,2659506.817
山腳(東平路),222754.3331,2669972.274
上竹林,242149.564,2689371.129
上圓屯,230435.8449,2688863.732
上雪山坑,242736.1703,2692246.599
上小南坑,237696.4829,2680466.578
上仙塘坪,228889.0197,2682566.391
上武鹿,205277.8431,2686046.749
善光寺,208731.86,2667591.505
上田寮,231303.3536,2676695.635
上台電A,252399.919,2678357.186
上石角,235199.6603,2681187.848
上士林,243292.4828,2693339.976
上石里,214151.3808,2673968.268
上石城,229290.3434,2686947.58
上七張犁,217210.0326,2677193.096
上麗陽,249447.5619,2676513.116
上橫山,212750.5765,2678647.088
上橫坪,229524.2759,2681993.981
上谷關,252550.2568,2678321.551
上高簡,234007.4791,2682158.104
上段,233801.6568,2675410.631
上穿龍,239005.7376,2685488.614
上城里,233570.618,2679178.85
上部仔,219526.9662,2693445.978
上中興嶺,229403.8863,2677551.265
尚銘公司,208470.0323,2674651.012
山多綠社區,220356.6705,2662019.896
山頂,230400.4693,2683329.954
沙鹿火車站,205244.7178,2681247.627
沙鹿市場,205282.7178,2681381.865
沙鹿光田醫院,205195.4076,2681111.494
沙鹿國中(光華路),205558.1673,2680966.006
沙鹿國中(鎮南路),205639.4832,2680935.771
沙鹿高工(中山路),205778.4538,2681373.809
沙鹿高工(臺灣大道),205859.7742,2681590.192
沙鹿高工(臺灣大道),205855.3805,2681584.853
沙鹿戶政事務所,205913.7449,2680951.528
沙鹿區公所,205892.9162,2680785.463
巨業沙鹿站,205423.705,2681432.076
檢查站,237130.6365,2681638.602
第二信用,217384.0593,2670717.691
大豐路三段230巷口,218796.2962,2680383.494
港區藝術中心(鎮政路),205078.6259,2684925.128
港區藝術中心(鎮政路),205097.896,2684918.532
港區藝術中心(建國路),205284.1782,2684973.763
中科管理局(中科路),211209.091,2678200.208
科學博物館(健行路),215763.1264,2672375.196
科學博物館(臺灣大道),215599.2725,2672357.724
三中心,222924.0183,2671267.212
三元莊,208482.712,2693400.516
三元宮,210769.4569,2687304.587
三信公園,215805.0584,2673458.761
三鑫公司,233289.7554,2681056.405
三線中眉路口,218924.2638,2688707.488
三線水門路口,218029.161,2689357.724
三線三月路口,218467.6986,2689068.78
三條圳,204212.8527,2682283.754
三條溝,217061.9958,2684219.674
三田路口,206824.7207,2687271.671
三田國小,207947.0805,2687003.585
三榮榮和路口,209135.9945,2667078.78
三榮九路口,209320.0697,2666997.405
三清宮,230522.8039,2686412.89
三民神清路口,215167.9992,2684319.566
三民林森路口,216722.8571,2670097.538
三民錦中街口,218188.0191,2672255.494
三民路口,215535.227,2685018.958
三民西民興街口,215764.389,2669477.132
三民西柳川東路口,215450.6197,2669475.453
三鹿里,206057.6529,2677737.237
三塊厝,206725.8236,2686800.159
三嵙口,230353.8133,2676549.397
三崁中點,216350.5767,2690462.846
三崁,215981.1947,2690733.527
三角埔(福雅路),212187.6407,2677425.648
三角埔(東山路),226491.7899,2676969.916
三角公園,214792.8489,2685923.418
三甲公園,220215.3745,2673582.661
三和里1,210111.4305,2667086.207
三和里2,209982.336,2667126.66
三和塑膠,210725.927,2694133.932
三和國小,216336.7874,2679370.42
三和社區,220488.6299,2674014.984
三和,216436.6228,2679667.553
三貴城,224342.1365,2676415.12
三光國中,219134.6359,2673669.915
三光新村,220218.756,2682740.561
三港護岸路口,199649.1583,2676995.203
三豐九甲路口,221955.7301,2690869.6
三分埔,218392.8112,2675142.718
三豐后科南路口,222083.1843,2690349.604
三德,201600.1553,2677971.028
三厝里,212987.2643,2671475.498
三村里,220130.4536,2681922.459
三川福德祠,219813.2884,2673299.657
三叉坑,238514.5103,2685048.878
三叉路口,214859.7561,2680559.607
三叉,221966.9682,2669875.788
三采幼稚園,217230.4784,2681952.953
三清總道院,211061.2241,2691912.705
三豐泉洲路口,221939.3521,2689752.163
櫻花大屯,210809.6131,2681174.807
矽品公司,218744.8199,2679837.71
矽品精密,220272.4837,2679888.584
南田中,202226.0918,2675823.386
曉明女中(漢口路),216889.4874,2673555.761
如意新村,223013.0517,2671056.987
瑞聯天地(福科路),210071.5164,2675830.181
瑞聯天地(東大路),209801.4823,2675761.39
瑞井里,206958.2113,2673217.533
瑞峰國小,206823.8789,2673887.883
玫瑰新村,220202.2262,2673834.872
榮華,203582.8278,2673024.585
日新鐵路街口,218710.7282,2667894.597
日新巷口,218748.6735,2668371.516
新惠生醫院,221515.2564,2683633.991
日南庄,214822.8735,2698242.298
日南火車站,214870.4238,2697013.799
日南公園,215071.2733,2697378.346
日南國小,214956.188,2698172.633
日南陸橋,215272.4564,2698909.92
日南,214638.1001,2697329.699
日南國中,214782.5715,2696850.655
碾米廠,213069.6817,2700369.635
仁洲豐北街口,220966.1161,2683823.385
仁友東站,217934.9819,2670450.268
仁友停車場,209412.4577,2670512.435
仁美里(環中路),219066.6615,2677357.937
仁美里(昌平路),217878.4627,2676248.961
仁美社區,212096.6718,2692230.187
仁化中興路口,218623.8962,2665241.613
仁化至善路口,219050.3687,2665726.626
仁化仁城路口,220211.7716,2665599.416
仁化仁愛路口,219832.3647,2665684.818
仁化慈德路口,219373.0484,2665744.826
仁化垂統街口,218521.9473,2665014.046
仁化里,219592.9745,2665706.7
仁和大智路口,218468.1766,2669052.142
仁和大振街口,218640.7993,2669057.458
仁愛退伍宿舍,214492.923,2684002.897
仁愛之家,221465.9764,2675473.241
仁愛公園,216847.6781,2675191.214
仁愛醫院(臺灣大道),217314.1306,2670949.69
仁愛醫院,217297.5122,2670970.992
仁愛國小,216652.26,2675000.293
仁愛社區,216500.3831,2674791.994
關連服務中心,201629.1886,2681330.99
彩虹眷村(嶺東南路),210392.1347,2669940.502
彩虹眷村,210496.6482,2669921.811
泉州厝公園,222514.4148,2689701.365
全民醫院,216122.0165,2675146.631
全家福社區,219138.9016,2657725.8
全陽社區,220216.1652,2663524.251
七張犁,217438.7912,2676966.414
七星農場,221955.3387,2687533.149
七星橋,210687.0342,2670664.428
七星活動中心入口,223021.6771,2688526.408
七星,222448.8961,2666597.087
邱厝庄,203407.5306,2682585.416
邱厝里,217129.9888,2672406.859
崎頭,225965.2594,2684094.108
親水緣,229441.6455,2684114.217
勤美社區,215004.8559,2673415.521
清水火車站(中正街),206345.0183,2684262.842
清水火車站(中山路),206606.2434,2684121.271
清水龍天宮,206516.3568,2685170.388
清水戶政事務所,205613.0292,2684549.978
清水高中(中山路),206768.7382,2684565.008
清水高中(學園街),206840.5228,2684565.01
清水鬼洞,207521.8231,2685210.085
清水區公所(鎮政路),205332.8974,2684840.039
清水橋,224028.0532,2675728.038
清水第二市場,205400.9554,2684785.555
清水,206946.1958,2685024.429
青山社區,224116.2177,2675884.221
情人橋(景賢路),222138.4573,2673523.244
清泉里活動中心,210876.5945,2681757.546
清泉里,210880.8964,2682131.33
清泉派出所,210445.1896,2682279.603
清泉醫院,216114.6819,2679042.015
勤工派出所,214498.081,2667463.531
青年中山路口,213801.1353,2700021.401
青年幼七路口,214981.572,2699201.705
青年幼二路口,214022.6475,2699905.093
清涼寺,227307.115,2666770.491
青海文心路口,214689.3455,2673414.418
青海上仁街口,213753.2685,2674124.366
青海弘孝路口,214094.4128,2673808.929
青海河南路口,213910.9347,2674016.801
青海光明路口,213310.5686,2674441.477
慶福里,233669.4849,2676387.6
七塊厝,224116.4334,2691372.479
崎腳,217424.6138,2684500.036
茄投中,201970.7328,2674965.524
茄投尾,201709.5737,2675047.088
茄投奉天宮,202283.8216,2674861.851
茄苳寮,230273.9904,2671735.083
茄苳腳,216623.9384,2671590.436
崎頂(土城路),217070.8298,2693148.809
橋頭,206877.855,2686020.317
巧聖先師,207485.4749,2674536.893
僑昌公司,212629.9183,2685506.115
前竹社區,214165.0457,2665868.482
埔仔墘,212529.1347,2681757.829
埔仔,206281.6533,2678399.957
埔鹽林,227806.1398,2667411.499
菩提醫院,218445.3168,2667803.37
埔羌林,208476.4334,2692818.85
普濟寺,210195.4621,2675481.46
省農會,218473.0056,2667545.371
靜宜大學(校門),207119.5515,2680039.651
靜宜大學希嘉學苑,207409.6798,2680260.727
靜宜大學主顧樓,207658.2786,2680182.012
靜宜大學(英才路),206869.3565,2680227.916
靜宜大學,207012.3425,2680091.406
朴子口,225022.959,2685329.517
發電廠,222433.5876,2691137.99
輸配電,220824.3713,2681802.892
郵局,230572.5197,2682471.504
郵局前,232182.5498,2689734.591
警察局,220933.4889,2682025.612
警察電台,212609.1961,2671972.21
埤頭里,225685.9047,2686557.379
埤頭,225549.4616,2685674.365
屏西保順路口,206170.5649,2678182.116
平崎,231986.5351,2673893.655
坪埔,236611.1732,2681720.153
坪林,222990.108,2671193.069
平和里,216455.3662,2668364.546
平和東沙田路口,203881.1761,2671551.155
坪頂,207872.3938,2675703.628
平安里,221971.2697,2668549.212
松林園,237979.0868,2684119.16
埤腳,215884.7415,2693193.825
普陀精舍,224639.5949,2677007.84
鵬儀太平路口,221816.3846,2668278.954
珍珠港,203014.0688,2682138.16
立體停車場(自由路),218250.3584,2670900.291
立體停車場(雙十路),218070.1808,2670838.146
磐頂教會,207537.4243,2674682.599
盤安橋,228811.8756,2684961.842
僑光科技大學,213873.8788,2675723.87
國立臺中科技大學,217890.3677,2671623.037
臺中科大民生校區,217074.8665,2670454.631
北基加油站雅潭站,218933.4765,2678978.415
9號風車,202252.1887,2689707.594
四村口,229969.9623,2676875.43
四號橋,227107.4569,2666580.542
18號風車,203786.2267,2688746.011
三號登山步道口,228152.9717,2674951.933
三號橋,226099.848,2667216.015
二號登山步道口,228227.5385,2675430.815
二號橋,223790.9245,2681208.45
一號登山步道口(體訓場),228034.4318,2676152.838
一號橋,201654.5037,2678329.464
牛埔仔,216939.5031,2681722.267
牛埔,204875.0943,2684555.413
牛罵頭遺址,207378.1611,2684772.485
牛欄坑,237422.6362,2683613.717
牛角坑,222429.6041,2665662.396
